WOJS01	Wojskowa	52.40334	16.891838	Poznań	Grunwaldzka
RJNJ01	Rondo Jana Nowaka-Jeziorańskiego	52.402525	16.887996	Poznań	Grunwaldzka
OSTR01	Ostroroga	52.400747	16.882457	Poznań	Grunwaldzka
GROC01	Grochowska	52.398988	16.875571	Poznań	Grunwaldzka
DRZE01	Drzewieckiego	52.396973	16.867591	Poznań	Grunwaldzka
INEA05	Inea Stadion	52.394891	16.861355	Poznań	Grunwaldzka
WEGO01	Węgorka	52.392844	16.858548	Poznań	Grunwaldzka
SMGO01	Smoluchowskiego	52.389953	16.853419	Poznań	Grunwaldzka
BUDZ01	Budziszyńska	52.388086	16.849061	Poznań	Grunwaldzka
CMNA01	Cmentarna	52.384969	16.839011	Poznań	Grunwaldzka
KWIA01	Os. Kwiatowe	52.38241	16.832124	Poznań	Grunwaldzka
JUST03	Junikowo Stacja	52.379051	16.826385	Poznań	Piwoniowa
JUST02	Junikowo Stacja	52.378697	16.82687	Poznań	Grunwaldzka
JUNI02	Junikowo	52.383675	16.836117	Poznań	Grunwaldzka
CMNA02	Cmentarna	52.384817	16.839433	Poznań	Grunwaldzka
BUDZ02	Budziszyńska	52.388281	16.849276	Poznań	Grunwaldzka
SMGO02	Smoluchowskiego	52.390115	16.854703	Poznań	Jawornicka
WEGO02	Węgorka	52.391936	16.857837	Poznań	Grunwaldzka
DRZE02	Drzewieckiego	52.39653	16.867119	Poznań	Grunwaldzka
GROC02	Grochowska	52.398641	16.875428	Poznań	Grunwaldzka
OSTR02	Ostroroga	52.400329	16.881844	Poznań	Grunwaldzka
KAKLO01	Kamionki/Klonowa	52.291767	16.981264	gmina Kórnik	Platanowa
KALAK02	Kamionki Łąkowa	52.288307	16.981802	gmina Kórnik	Poznańska
KAPOL02	Kamionki Polna	52.286055	16.98869	gmina Kórnik	Poznańska
KAPET01	Kamionki Pętla	52.286014	16.994265	gmina Kórnik	Piotrowska
KALOT02	Kamionki/Lotnicza	52.28496	17.000122	gmina Kórnik	Poznańska
KALIS02	Kamionki/Lisia	52.284054	17.006169	gmina Kórnik	Poznańska
BRBOR02	Borówiec Borówkowa	52.282127	17.014131	gmina Kórnik	Główna
BRPOD02	Borówiec Pod Borem	52.280413	17.027607	gmina Kórnik	Główna
BRDSZ02	Borówiec/Deszczowa	52.280603	17.037986	gmina Kórnik	Główna
BRSZK01	Borówiec Szkoła	52.277375	17.047361	gmina Kórnik	Szkolna
BRLAK02	Borówiec/Łąkowa	52.282914	17.045272	gmina Kórnik	Poznańska
BRREK02	Borówiec/Rekreacyjna	52.287207	17.046316	gmina Kórnik	Poznańska
BRDEB02	Borówiec/Dębowa	52.290656	17.044973	gmina Kórnik	Poznańska
BRLAS01	Borówiec/Las	52.292695	17.045212	gmina Kórnik	Poznańska
KXLAS01	Koninko/Las	52.299938	17.030378	gmina Kórnik	Radiowa
KXGRA01	Koninko/Granatowa	52.306675	17.020465	gmina Kórnik	Radiowa
KXDZI02	Koninko/Dziennikarska	52.309073	17.016278	gmina Kórnik	Pisarska
KXPIS02	Koninko/Pisarska	52.306437	17.013562	gmina Kórnik	Pisarska
SCPET01	Szczytniki/Pętla	52.304509	17.010362	gmina Kórnik	Wspólna
KXPIS01	Koninko/Pisarska	52.306892	17.013907	gmina Kórnik	Pisarska
KXDZI01	Koninko/Dziennikarska	52.309112	17.016313	gmina Kórnik	Pisarska
KXDRU02	Koninko/Drukarska	52.319782	17.02396	gmina Kórnik	Składowa
JRSKL02	Jaryszki/Składowa	52.329919	17.016214	gmina Kórnik	Składowa
NKRZ02	Nad Krzesinką	52.335859	17.009722		
NKRZ01	Nad Krzesinką	52.334975	17.012051	gmina Kórnik	Składowa
JRSKL01	Jaryszki/Składowa	52.329946	17.016134	gmina Kórnik	Składowa
KXDRU01	Koninko/Drukarska	52.319415	17.024331	gmina Kórnik	Składowa
KXGRA02	Koninko/Granatowa	52.306956	17.019884	gmina Kórnik	Radiowa
KXLAS02	Koninko/Las	52.299718	17.030823	gmina Kórnik	Radiowa
BRLAS02	Borówiec/Las	52.292787	17.044884	gmina Kórnik	Poznańska
BRDEB01	Borówiec/Dębowa	52.290351	17.045095	gmina Kórnik	Poznańska
BRREK01	Borówiec/Rekreacyjna	52.286818	17.046306	gmina Kórnik	Poznańska
BRLAK01	Borówiec/Łąkowa	52.282933	17.045185	gmina Kórnik	Poznańska
BRDSZ01	Borówiec/Deszczowa	52.280641	17.038247	gmina Kórnik	Główna
BRPOD01	Borówiec Pod Borem	52.280595	17.026931	gmina Kórnik	Główna
BRBOR01	Borówiec Borówkowa	52.282715	17.012112	gmina Kórnik	Główna
KALIS01	Kamionki/Lisia	52.284045	17.006622	gmina Kórnik	Poznańska
KALOT01	Kamionki/Lotnicza	52.285107	16.99937	gmina Kórnik	Poznańska
KAPOL01	Kamionki Polna	52.286836	16.986628	gmina Kórnik	Poznańska
KALAK01	Kamionki Łąkowa	52.2884	16.981686	gmina Kórnik	Poznańska
SCSAR01	Szczytniki/Sarnia	52.299468	17.011333	gmina Kórnik	Jeziorna
SCNWO01	Szczytniki/Nad Wodą	52.301778	17.016159	gmina Kórnik	Jeziorna
KXWEZ01	Koninko/Węzeł	52.321876	17.029639	gmina Kórnik	Koninko węzeł
ZEWI01	Żerniki/Wieś	52.332515	17.057575	gmina Kórnik	433
ZSNZ01	Żerniki/Skrzyżowanie	52.326559	17.042965	gmina Kórnik	433
JADZ01	Jaryszki/Działki	52.334067	17.018733	gmina Kórnik	Ostrowska
PJNZ02	Podjaryszki	52.337755	17.015232	Poznań	Ostrowska
KINZ02	Krzesinki	52.340286	17.012748	Poznań	Ostrowska
KINZ01	Krzesinki	52.340216	17.012572	Poznań	Ostrowska
PJNZ01	Podjaryszki	52.337704	17.015086	Poznań	Ostrowska
JADZ02	Jaryszki/Działki	52.333724	17.019043		
ZSNZ02	Żerniki/Skrzyżowanie	52.326839	17.042626	gmina Kórnik	433
SCNWO02	Szczytniki/Nad Wodą	52.301833	17.016402	gmina Kórnik	Nad Wodą
SCSAR02	Szczytniki/Sarnia	52.299505	17.01128	gmina Kórnik	Jeziorna
KAPLA01	Kamionki Platanowa	52.289172	16.978797	gmina Kórnik	Poznańska
DALIP01	Daszewice/Lipowa	52.29262	16.96836	gmina Kórnik	Poznańska
DAPET01	Daszewice Pętla	52.295754	16.962781	gmina Mosina	Poznańska
DAPIO01	Daszewice Piotrowska	52.299391	16.958054	gmina Mosina	Poznańska
DALES01	Daszewice Leśna	52.302427	16.953325	gmina Mosina	Leśna
BBJDW01	Babki Jednostka Wojskowa	52.311407	16.938409	gmina Mosina	Gromadzka
BBBBK02	Babki, Babicka	52.313635	16.938245	Poznań	Babicka
GLKO02	Głuszyna Kościół	52.319969	16.951031	Poznań	Głuszyna
BBOSZ01	Babki Ośrodek Zdrowia	52.313682	16.936019	gmina Mosina	Gromadzka
BBBAB01	Babki	52.317712	16.930474	gmina Mosina	Gromadzka
CZGRO01	Czapury Gromadzka	52.319803	16.92232	gmina Mosina	Gromadzka
CZSZK02	Czapury/Szkoła (B)	52.314488	16.911717	gmina Mosina	Poznańska
CZWAR02	Czapury Warta	52.310273	16.910414	gmina Mosina	Poznańska
WRPOD02	Wiórek/Podleśna	52.306489	16.908872	gmina Mosina	Poznańska
WRPET02	Wiórek Pętla	52.303546	16.907583	gmina Mosina	Poznańska
WRPOD01	Wiórek/Podleśna	52.307248	16.909512	gmina Mosina	Poznańska
CZWAR01	Czapury Warta	52.30884	16.910188	gmina Mosina	Poznańska
CZSZK01	Czapury/Szkoła (B)	52.313935	16.911742	gmina Mosina	Poznańska
CZGLU01	Czapury Głuszynka	52.318009	16.91294	gmina Mosina	Poznańska
CZLES01	Czapury/Leśna	52.323038	16.912533	gmina Mosina	Poznańska
CZDEB01	Czapury Dębowa	52.326126	16.910634	gmina Mosina	Poznańska
CZSTA01	Czapury/Stacja Energetyczna	52.330986	16.910987	gmina Mosina	Poznańska
RYDZ02	Rydzowa	52.33408	16.911956	Poznań	Starołęcka
STWI04	Starołęka Wielka	52.341536	16.917606	Poznań	Starołęcka
STWI03	Starołęka Wielka	52.341586	16.917536	Poznań	Starołęcka
RYDZ01	Rydzowa	52.334357	16.911954	Poznań	Starołęcka
CZSTA02	Czapury/Stacja Energetyczna	52.331244	16.911139	gmina Mosina	Poznańska
CZLES02	Czapury/Leśna	52.324138	16.911622	gmina Mosina	Poznańska
CZGLU02	Czapury Głuszynka	52.318308	16.91294	gmina Mosina	Poznańska
CZGRO02	Czapury Gromadzka	52.319637	16.921818	gmina Mosina	Gromadzka
BBBAB02	Babki	52.316907	16.931397	gmina Mosina	Gromadzka
BBOSZ02	Babki Ośrodek Zdrowia	52.313467	16.936246	gmina Mosina	Gromadzka
BBBBK01	Babki, Babicka	52.313409	16.937817	Poznań	Babicka
BBJDW02	Babki Jednostka Wojskowa	52.311634	16.937746	gmina Mosina	Gromadzka
DALES02	Daszewice Leśna	52.301986	16.953896	gmina Mosina	Leśna
DAPIO02	Daszewice Piotrowska	52.2991	16.958333	gmina Mosina	Poznańska
DAPET02	Daszewice Pętla	52.295873	16.962361	gmina Mosina	Poznańska
DALIP02	Daszewice/Lipowa	52.292715	16.967968	gmina Kórnik	Poznańska
KAPLA02	Kamionki Platanowa	52.289255	16.978259	gmina Kórnik	Poznańska
LULAS02	Luboń/Lasek	52.321352	16.885443	Luboń	Luboń/Lasek
LURUT01	Luboń/Rutkowskiego	52.326253	16.887686	Luboń	Armii Poznań
LUMAY01	Luboń/R. Maya	52.333282	16.889442	Luboń	Armii Poznań
LURAT01	Luboń/Ratajskiego	52.338443	16.891641	Luboń	Armii Poznań
LUSZK01	Luboń/Szkoła Nr 3	52.348744	16.896968	Luboń	Armii Poznań
KASZ02	Kasztanowa	52.365355	16.904008	Poznań	28 Czerwca 1956 roku
DEEC05	Dębiec	52.371929	16.90365	Poznań	Dębiec
LUDEB02	Luboń/Dębiecka	52.352604	16.901263	Luboń	Armii Poznań
LUSZK02	Luboń/Szkoła Nr 3	52.34814	16.896349	Luboń	Armii Poznań
LURAT02	Luboń/Ratajskiego	52.340084	16.892275	Luboń	Armii Poznań
LUMAY02	Luboń/R. Maya	52.332091	16.889058	Luboń	Armii Poznań
LURUT02	Luboń/Rutkowskiego	52.325458	16.887538	Luboń	Armii Poznań
LUFAO01	Luboń/Factory Outlet	52.354273	16.891036	Luboń	Dębiecka
LUSTR01	Luboń/Streicha	52.348095	16.89049	Luboń	Władysława Jagiełły
LUPKP02	Luboń/Pkp	52.344081	16.892305	Luboń	Dworcowa
LUDWA02	Luboń/Dworcowa	52.340012	16.89015	Luboń	Fabryczna
LUZER02	Luboń/Żeromskiego	52.340157	16.881635	Luboń	Fabryczna
LUORL04	Luboń/Orlen	52.339597	16.875585	Luboń	Fabryczna
URAD02	Uradzka	52.355445	16.85997	Poznań	Kotowo
KOTO02	Kotowo	52.359226	16.853791	Poznań	Wandy Modlibowskiej
KOTO01	Kotowo	52.358146	16.854324	Poznań	Kotowo
URAD01	Uradzka	52.355823	16.858918	Poznań	Kotowo
LUORL03	Luboń/Orlen	52.339697	16.87709	Luboń	Fabryczna
LUZER01	Luboń/Żeromskiego	52.340202	16.882919	Luboń	Fabryczna
LUDWA01	Luboń/Dworcowa	52.340075	16.888955	Luboń	Fabryczna
LUPKP01	Luboń/Pkp	52.344234	16.892349	Luboń	Dworcowa
LUSTR02	Luboń/Streicha	52.348618	16.890224	Luboń	Księdza Streicha
LUOLU02	Luboń/Os.Lubonianka	52.349069	16.881045	Luboń	Żabikowska
LUFAO02	Luboń/Factory Outlet	52.354255	16.891788	Luboń	Dębiecka
AUCH01	Auchan/Sycowska	52.354164	16.838576		
LUCME01	Luboń/Cmentarz	52.34899	16.850594		
LUPSZ02	Luboń/Puszkina	52.35283	16.882831	Luboń	Żabikowska
SWIE03	Świerczewo	52.356355	16.88436	Poznań	Opolska
LUPSZ01	Luboń/Puszkina	52.352712	16.882772	Luboń	Żabikowska
LUCME02	Luboń/Cmentarz	52.349249	16.84998	Poznań	Opłotki
LUKRE01	Luboń/Kręta	52.32045	16.880558	Luboń	Kręta
LUWPL02	Luboń/Wojska Polskiego	52.343413	16.875821	Luboń	Żabikowska
LUJPA01	Luboń/Jana Pawła II	52.34547	16.880573	Luboń	Kazimierza Pułaskiego
LUOKR01	Luboń/Okrzei	52.346417	16.886977	Luboń	Kazimierza Pułaskiego
PRCZ02	Przełęcz	52.377257	16.888637	Poznań	Czechosłowacka
PRCZ01	Przełęcz	52.377278	16.888097	Poznań	Czechosłowacka
LUSTR04	Luboń/Streicha	52.348266	16.889619	Luboń	Kościelna
LUOKR02	Luboń/Okrzei	52.346291	16.886358	Luboń	Kazimierza Pułaskiego
LUJPA02	Luboń/Jana Pawła II	52.345524	16.882417	Luboń	Jana Pawła II
MORON01	Mosina/Rondo	52.243389	16.847493	gmina Mosina	Mostowa
MODWK02	Mosina/D.K.	52.241508	16.851678	gmina Mosina	Dworcowa
MORON02	Mosina/Rondo	52.243348	16.847609	gmina Mosina	Mostowa
MORZM01	Mosina/Rzeczypospolitej Mosińskiej	52.25101	16.851488	gmina Mosina	Rzeczypospolitej Mosińskiej
PULAS01	Puszczykowo/Nadwarciańska Las.	52.256787	16.872383	Puszczykowo	Nadwarciańska
PUNIW02	Puszczykowo/Niwka Szpital	52.264184	16.87019	Puszczykowo	Józefa Ignacego Kraszewskiego
PUNAD01	Puszczykowo/Nadwarciańska.	52.265669	16.872869	Puszczykowo	Nadwarciańska
PUDWO02	Puszczykowo/Dworcowa.	52.272187	16.868686	Puszczykowo	Dworcowa
PUPUS02	Puszczykowo/Puszczykówko Dworzec Kolejowy	52.272153	16.862002	Puszczykowo	Dworcowa
PULIB01	Puszczykowo/Libelta.	52.274573	16.85814	Puszczykowo	Karola Libelta
PUPSK01	Puszczykowo/Piaskowa.	52.27828	16.854097	Puszczykowo	Władysława Kosińskiego
PURON03	Puszczykowo/Rondo Puszczyk	52.280569	16.851403	Puszczykowo	Piaskowa
PUKOS01	Puszczykowo/Kościelna.	52.285642	16.85532	Puszczykowo	Poznańska
PUWIO01	Puszczykowo/Wiosenna.	52.28888	16.858229	Puszczykowo	Poznańska
PUZRO01	Puszczykowo/Źródlana.	52.293273	16.862186	Puszczykowo	Poznańska
PUDWK01	Puszczykowo/Dworzec Kolejowy	52.294524	16.869119	Puszczykowo	Poznańska
LEWPN01	Łęczyca/Wpn.	52.302531	16.867955	gmina Komorniki	Poznańska
LELEC01	Łęczyca/Łęczycka.	52.30886	16.877518	gmina Komorniki	Poznańska
LEDWO01	Łęczyca/Dworcowa.	52.314863	16.881104	gmina Komorniki	Poznańska
LEDWO02	Łęczyca/Dworcowa.	52.313608	16.880396	gmina Komorniki	Poznańska
LELEC02	Łęczyca/Łęczycka.	52.306251	16.873135	gmina Komorniki	Poznańska
LEWPN02	Łęczyca/Wpn.	52.303217	16.868634	gmina Komorniki	Poznańska
PUDWK02	Puszczykowo/Dworzec Kolejowy	52.29462	16.868399	Puszczykowo	Poznańska
PUZRO02	Puszczykowo/Źródlana.	52.292691	16.861444	Puszczykowo	Poznańska
PUWIO02	Puszczykowo/Wiosenna.	52.289723	16.858771	Puszczykowo	Poznańska
PUKOS02	Puszczykowo/Kościelna.	52.286837	16.856138	Puszczykowo	Poznańska
PURON02	Puszczykowo/Rondo Puszczyk	52.281228	16.85121	Puszczykowo	Poznańska
PUPSK02	Puszczykowo/Piaskowa.	52.276878	16.853829	Puszczykowo	Piaskowa
PULIB03	Puszczykowo/Libelta.	52.273116	16.858853	Puszczykowo	Dworcowa
PUPUS01	Puszczykowo/Puszczykówko Dworzec Kolejowy	52.272103	16.861829	Puszczykowo	Dworcowa
PUDWO01	Puszczykowo/Dworcowa.	52.272065	16.868522	Puszczykowo	Dworcowa
PUNAD02	Puszczykowo/Nadwarciańska.	52.266043	16.872687	Puszczykowo	Nadwarciańska
PULAS02	Puszczykowo/Nadwarciańska Las.	52.257644	16.872084	Puszczykowo	Nadwarciańska
MORZM02	Mosina/Rzeczypospolitej Mosińskiej	52.25121	16.851533	gmina Mosina	Rzeczypospolitej Mosińskiej
MODWK01	Mosina/D.K.	52.24134	16.851478	gmina Mosina	Dworcowa
KOJEZ03	Komorniki/Jeziorna	52.330553	16.803233	gmina Komorniki	5
KOCEN01	Komorniki/Centrum	52.335467	16.807277	gmina Komorniki	Poznańska
KONOW04	Komorniki/Nowa	52.338068	16.816567	gmina Komorniki	Nizinna
KOGRA02	Komorniki/Granica	52.33616	16.825306	gmina Komorniki	Komornicka
KOJAL02	Komorniki/Jałowcowa	52.334139	16.829925	gmina Komorniki	Komornicka
WIBRZ02	Wiry/Brzoskwiniowa	52.329366	16.836876	gmina Komorniki	Komornicka
WIWIR02	Wiry/Wirowska	52.326406	16.844225	gmina Komorniki	Komornicka
WIKOS02	Wiry/Kościół	52.321136	16.851441	gmina Komorniki	Komornicka
WIPLD02	Wiry/Południowa	52.317598	16.856916	gmina Komorniki	Łęczycka
WILAS04	Wiry/Laskowska	52.31507	16.863055	gmina Komorniki	Laskowska
WINOW02	Wiry/Nowa	52.317941	16.870877	gmina Komorniki	Laskowska
WINOW01	Wiry/Nowa	52.317589	16.870316	gmina Komorniki	Laskowska
WILAS01	Wiry/Laskowska	52.315504	16.860517	gmina Komorniki	Łęczycka
WIKOS01	Wiry/Kościół	52.319674	16.854275	gmina Komorniki	Komornicka
WIWIR01	Wiry/Wirowska	52.326677	16.843531	gmina Komorniki	Komornicka
WIBRZ01	Wiry/Brzoskwiniowa	52.329637	16.836389	gmina Komorniki	Komornicka
KOJAL01	Komorniki/Jałowcowa	52.333571	16.830707	gmina Komorniki	Komornicka
KOGRA01	Komorniki/Granica	52.336295	16.823756	gmina Komorniki	Komornicka
KONOW02	Komorniki/Nowa	52.338803	16.814843	gmina Komorniki	Poznańska
KOCEN02	Komorniki/Centrum	52.335584	16.806964	gmina Komorniki	Poznańska
KOPAK02	Komorniki/Os. Parkowe	52.33708	16.829187	gmina Komorniki	Żabikowska
KOLUB02	Komorniki/Lubońska	52.339173	16.834721	gmina Komorniki	Żabikowska
KOWIR02	Komorniki/Wirowska	52.341077	16.839694	gmina Komorniki	Żabikowska
LUSTU01	Luboń/Studzienna	52.342872	16.844299	Luboń	11 Listopada
LUTRA02	Luboń/Traugutta	52.344225	16.847914	Luboń	11 Listopada
LUSTU02	Luboń/Studzienna	52.342989	16.844579	Luboń	11 Listopada
KOWIR01	Komorniki/Wirowska	52.340878	16.839192	gmina Komorniki	Żabikowska
KOLUB01	Komorniki/Lubońska	52.339029	16.834323	gmina Komorniki	Żabikowska
KOPAK01	Komorniki/Os. Parkowe	52.337008	16.82901	gmina Komorniki	Żabikowska
KNPET02	Konarzewo/Pętla	52.334763	16.717202	gmina Dopiewo	Stęszewska
KNOSL02	Konarzewo/Os. 25-Lecia	52.334555	16.724506	gmina Dopiewo	Poznańska
COSZK02	Chomęcice/Szkoła	52.333607	16.740811	gmina Komorniki	Poznańska
COSRD02	Chomęcice/Środkowa	52.331567	16.746537	gmina Komorniki	Poznańska
COPOD02	Chomęcice/Podgórna	52.330094	16.760622	gmina Komorniki	Poznańska
RSROS02	Rosnowo/	52.32563	16.78033	gmina Komorniki	Sadowa
WABRZ02	Walerianowo/Brzozowa	52.319971	16.774407	gmina Komorniki	Bukowa
WABUK02	Walerianowo/Bukowa	52.314556	16.770112	gmina Komorniki	Bukowa
RODKU02	Rosnówko/Dom Kultury	52.303984	16.762704	gmina Komorniki	1 Maja
ROSTW02	Rosnówko/Stawnego	52.299398	16.772533	gmina Komorniki	1 Maja
SZNOW01	Szreniawa/Nowa	52.31368	16.79002	gmina Komorniki	5
SZDWO01	Szreniawa/Dworcowa	52.318645	16.793695	gmina Komorniki	Poznańska
KOJEZ01	Komorniki/Jeziorna	52.331342	16.803155	gmina Komorniki	5
KONOW01	Komorniki/Nowa	52.339254	16.815728	gmina Komorniki	Poznańska
KOMAG01	Komorniki/Magazynowa	52.345822	16.828523	gmina Komorniki	Poznańska
OPII02	Opłotki II	52.354511	16.848769	Poznań	Wandy Modlibowskiej
NOKO02	Nowe Kotowo	52.362352	16.853699	Poznań	Nowe Kotowo
NOKO03	Nowe Kotowo	52.362497	16.852544	Poznań	Głogowska
KOMAG02	Komorniki/Magazynowa	52.345452	16.827386	gmina Komorniki	Poznańska
KOJEZ02	Komorniki/Jeziorna	52.329411	16.801664	gmina Komorniki	5
SZDWO02	Szreniawa/Dworcowa	52.317814	16.79306	gmina Komorniki	5
ROSTW01	Rosnówko/Stawnego	52.299614	16.771957	gmina Komorniki	1 Maja
RODKU01	Rosnówko/Dom Kultury	52.304445	16.762276	gmina Komorniki	1 Maja
WABUK01	Walerianowo/Bukowa	52.314971	16.770437	gmina Komorniki	Bukowa
WABRZ01	Walerianowo/Brzozowa	52.318834	16.773536	gmina Komorniki	Bukowa
RSROS03	Rosnowo/	52.324972	16.781134	gmina Komorniki	Bukowa
COPOD01	Chomęcice/Podgórna	52.330054	16.761045	gmina Komorniki	Poznańska
COSRD01	Chomęcice/Środkowa	52.331583	16.746403	gmina Komorniki	Poznańska
COSZK01	Chomęcice/Szkoła	52.333665	16.740782	gmina Komorniki	Poznańska
KNOSL01	Konarzewo/Os. 25-Lecia	52.334941	16.722904	gmina Dopiewo	Poznańska
PLKOS01	Plewiska/Kościół	52.361986	16.808229	gmina Komorniki	Szkolna
PLSZK01	Plewiska/Szkoła	52.362983	16.807252	gmina Komorniki	Szkolna
PLBOI01	Plewiska/Boisko	52.36833	16.800882	gmina Komorniki	Szkolna
PLENE02	Plewiska/Stacja Energetyczna	52.371135	16.78105	gmina Dopiewo	Szkolna
PLBOI02	Plewiska/Boisko	52.366947	16.802405	gmina Komorniki	Szkolna
PLSTP01	Plewiska/Straż Pożarna	52.365327	16.807995	gmina Komorniki	Grunwaldzka
PLRYN01	Plewiska/Rynek	52.368689	16.812777	gmina Komorniki	Grunwaldzka
PLSKR01	Plewiska/Skryta	52.371658	16.816967	gmina Komorniki	Grunwaldzka
PLZCH02	Plewiska/Zachodnia	52.369398	16.82105	gmina Komorniki	Skryta
PLPOD02	Plewiska/Podgórna	52.366576	16.824711	gmina Komorniki	Skryta
PLSLO02	Plewiska/Słoneczna	52.366361	16.831908	gmina Komorniki	Fabianowska
AUCH03	Auchan/Sycowska	52.35584	16.840888	Poznań	Haliny Konopackiej
PLSLO01	Plewiska/Słoneczna	52.366256	16.830793	gmina Komorniki	Fabianowska
PLPOD01	Plewiska/Podgórna	52.366187	16.824995	gmina Komorniki	Skryta
PLZCH01	Plewiska/Zachodnia	52.369421	16.821131	gmina Komorniki	Skryta
PLRYN02	Plewiska/Rynek	52.369441	16.813722	gmina Komorniki	Grunwaldzka
PLSTP02	Plewiska/Straż Pożarna	52.365336	16.807836	gmina Komorniki	Grunwaldzka
PLSZK02	Plewiska/Szkoła	52.362706	16.807479	gmina Komorniki	Szkolna
JUST01	Junikowo Stacja	52.378351	16.826185	Poznań	Grunwaldzka
PLWOL02	Plewiska/Wołczyńska	52.375873	16.822752	gmina Komorniki	Grunwaldzka
PLSKR02	Plewiska/Skryta	52.371785	16.817025	gmina Komorniki	Grunwaldzka
PLSKO02	Plewiska/Szkolna	52.357248	16.807092	gmina Komorniki	Szkolna
KOKSW02	Komorniki/Ks.Wawrzyniaka	52.347087	16.803227	gmina Komorniki	Księdza Malinowskiego
KOKSM02	Komorniki/Ks.Malinowskiego	52.33951	16.8004	gmina Komorniki	Księdza Malinowskiego
KOTOP01	Komorniki/Topolowa	52.34032	16.795074	gmina Komorniki	Polna
GLTEC01	Głuchowo/Tęczowa	52.344847	16.777019	gmina Komorniki	Komornicka
GLSTW01	Głuchowo/Stawna	52.346047	16.77054	gmina Komorniki	Parkowa
GLSTW04	Głuchowo/Stawna	52.346543	16.768813	gmina Komorniki	Stawna
GLSPO01	Głuchowo/Spokojna	52.348717	16.771882	gmina Komorniki	Spokojna
GSSZK01	Gołuski/Szkolna	52.358098	16.753051	gmina Dopiewo	Szkolna
GSPET01	Gołuski/Pętla	52.36134	16.757068	gmina Dopiewo	Polna
GSSZK02	Gołuski/Szkolna	52.357964	16.752856	gmina Dopiewo	Szkolna
GLSPO02	Głuchowo/Spokojna	52.348852	16.772547	gmina Komorniki	Poznańska
GLTEC02	Głuchowo/Tęczowa	52.344902	16.776178	gmina Komorniki	Komornicka
KOTOP02	Komorniki/Topolowa	52.339921	16.796122	gmina Komorniki	Polna
KOKSM01	Komorniki/Ks.Malinowskiego	52.339236	16.800452	gmina Komorniki	Księdza Malinowskiego
KOKSW01	Komorniki/Ks.Wawrzyniaka	52.347148	16.803428	gmina Komorniki	Księdza Malinowskiego
PLSKO01	Plewiska/Szkolna	52.357772	16.807367	gmina Komorniki	Szkolna
PLWOL01	Plewiska/Wołczyńska	52.376337	16.823569	gmina Komorniki	Grunwaldzka
JUNI30	Junikowo	52.383546	16.833509	Poznań	Peron 3
MALW03	Malwowa	52.397945	16.802933	Poznań	Skórzewska
SKKOS01	Skórzewo, Kościół	52.390602	16.789814	gmina Dopiewo	Poznańska
SKOSM01	Skórzewo/Os. Makowe	52.389504	16.781087	gmina Dopiewo	Poznańska
SKGIM01	Skórzewo, Gimnazjum	52.3906	16.778009	gmina Dopiewo	Księdza Stanisława Kozierowskiego
DKLAS01	Dąbrówka, Las	52.386591	16.745805	gmina Dopiewo	Długa
DKPAR01	Dąbrówka/Parkowa	52.38434	16.743865	gmina Dopiewo	Poznańska
DKKAS01	Dąbrówka/Kasztanowa	52.377439	16.742826	gmina Dopiewo	Platanowa
PANOW01	Palędzie/Nowa	52.372333	16.737957	gmina Dopiewo	Pocztowa
DPDOP01	Dopiewiec	52.359954	16.709185	gmina Dopiewo	Szkolna
DOOSR01	Dopiewo, Ośrodek Zdrowia	52.359177	16.682527	gmina Dopiewo	Poznańska
DOKOS01	Dopiewo, Kościół	52.357951	16.676336	gmina Dopiewo	Poznańska
DODWK01	Dopiewo, D.K.	52.354255	16.678754	gmina Dopiewo	Wyzwolenia
DOKOS02	Dopiewo, Kościół	52.358124	16.676721	gmina Dopiewo	Poznańska
DOOSR02	Dopiewo, Ośrodek Zdrowia	52.359172	16.683744	gmina Dopiewo	Poznańska
DPDOP02	Dopiewiec	52.359965	16.708765	gmina Dopiewo	Szkolna
PANOW02	Palędzie/Nowa	52.373002	16.738696	gmina Dopiewo	Pocztowa
DKKAS02	Dąbrówka/Kasztanowa	52.377738	16.743231	gmina Dopiewo	Platanowa
DKPAR02	Dąbrówka/Parkowa	52.384488	16.744095	gmina Dopiewo	Poznańska
DKLAS02	Dąbrówka, Las	52.386863	16.745826	gmina Dopiewo	Długa
SKGIM02	Skórzewo, Gimnazjum	52.390718	16.777233	gmina Dopiewo	Księdza Stanisława Kozierowskiego
SKOSM02	Skórzewo/Os. Makowe	52.388697	16.78279	gmina Dopiewo	Poznańska
ZKBUK01	Zakrzewo/Bukowska	52.404949	16.71805	gmina Dopiewo	Gajowa
ZKSWI01	Zakrzewo/Świerkowa	52.398471	16.716331	gmina Dopiewo	Długa
ZKSPO01	Zakrzewo/Sportowa	52.393321	16.725867	gmina Dopiewo	Długa
ZKZAC01	Zakrzewo/Zacisze	52.389985	16.738885	gmina Dopiewo	Długa
ZKZAC02	Zakrzewo/Zacisze	52.39004	16.738443	gmina Dopiewo	Długa
ZKSPO02	Zakrzewo/Sportowa	52.392825	16.726702	gmina Dopiewo	Długa
ZKSWI02	Zakrzewo/Świerkowa	52.398712	16.716092	gmina Dopiewo	Długa
ZKBUK02	Zakrzewo/Bukowska	52.406222	16.719469	gmina Dopiewo	Bukowska
KICZY01	Kiekrz/Czysta	52.482398	16.791668	gmina Rokietnica	Czysta
