Aleja 15 Pułku Ułanów Poznańskich
Ulica 23 Lutego
Ulica 27 Grudnia
Ulica 28 Czerwca 1956 r.
Ulica 3 Maja
Ulica 3. Pułku Lotniczego
Skwer 4 Czerwca 1989 r.
Ulica 5 Stycznia
Ulica Abpa Antoniego Baraniaka
Skwer Abpa Edwarda Likowskiego
Ulica Abpa Walentego Dymka
Plac Adama Asnyka
Ulica Adama Asnyka
Ulica Adama Białoszyńskiego
Ulica Adama Biedrzyckiego
Ulica Adama Grześkiewicza
Ulica Adama Haber-Włyńskiego
Ulica Adama Kręglewskiego
Ulica Adama Logi
Park Adama Mickiewicza
Plac Adama Mickiewicza
Ulica Adama Mickiewicza
Ulica Adama Poszwińskiego
Ulica Adama Skałkowskiego
Ulica Adama Tomaszewskiego
Park Adama Wodziczki
Ulica Adama Wrzoska
Ulica Adm. Józefa Unruga
Ulica Admiralska
Ulica Adolfa Bnińskiego
Skwer Ady Rusowicz
Ulica Agatowa
Skwer Agnieszki Osieckiej
Ulica Agrestowa
Ulica Ajschylosa
Ulica Akacjowa
Ulica Albańska
Park Alberta Camusa
Aleja Aleje Karola Marcinkowskiego
Aleja Aleje Solidarności
Ulica Aleksandra Fredry
Ulica Aleksandra Gabszewicza
Ulica Aleksandra Hercena
Ulica Aleksandra Puszkina
Ulica Aleksandra Studniarskiego
Ulica Aleksandry Bielerzewskiej
Ulica Aleksandry Karpińskiej
Ulica Alicji Iwańskiej
Rondo Alicji Karłowskiej-Kamzowej
Skwer Alojzego Andrzeja Łuczaka
Ulica Alojzego Nowaka
Ulica Altanowa
Ulica Alzacka
Ulica Amelii Łączyńskiej
Ulica Ametystowa
Ulica Ananasowa
Ulica Andaluzyjska
Ulica Andrychowska
Ulica Andrzeja I Władysława Niegolewskich
Ulica Andrzeja Kopy
Ulica Andrzeja Łaskarza
Skwer Andrzeja Rzewuskiego
Ulica Andrzeja Sobczaka
Skwer Anieli Chosłowskiej
Ulica Anieli Pigoń
Ulica Anieli Tułodzieckiej
Ulica Anny Danysz
Ulica Anny German
Ulica Anny Jantar
Ulica Anny Leskiej-Daab
Ulica Anny Memoraty
Ulica Antona Czechowa
Ulica Antoniego Andrzejewskiego
Skwer Antoniego Babińskiego
Ulica Antoniego Gołubiewa
Ulica Antoniego Kocjana
Ulica Antoniego Kosińskiego
Ulica Antoniego Kotowicza
Ulica Antoniego Madalińskiego
Ulica Antoniego Małeckiego
Skwer Antoniego Pallutha
Skwer Antoniego Peretiatkowicza
Rondo Antoniego Wojewody
Skwer Antoniny Kaweckiej
Ulica Anyżowa
Ulica Aragońska
Ulica Architektów
Ulica Arkadego Fiedlera
Ulica Arkońska
Ulica Armeńska
Osiedle Armii Krajowej
Aleja Armii Poznań
Ulica Arnikowa
Ulica Arnolda Szylinga
Ulica Aroniowa
Ulica Artura Grottgera
Ulica Artura Marii Swinarskiego
Ulica Artura Oppmana
Ulica Arystofanesa
Park Astronomiczny Jana Heweliusza
Ulica Astrowa
Ulica Augusta Cieszkowskiego
Ulica Augusta Emila Fieldorfa
Ulica Augustowska
Ulica Augustyna Kordeckiego
Ulica Augustyna Szamarzewskiego
Ulica Azaliowa
Ulica Babicka
Ulica Babiego Lata
Ulica Babimojska
Osiedle Bajkowe
Ulica Bakaliowa
Ulica Balonowa
Ulica Baltazara Lewandowskiego
Ulica Bałtycka
Park Bambrów Poznańskich
Ulica Bananowa
Ulica Barana
Ulica Baranowska
Ulica Barbary Lerczakówny
Ulica Barcińska
Ulica Barczewska
Ulica Barlinecka
Ulica Barska
Ulica Bartnicza
Ulica Bartoszycka
Ulica Barwicka
Ulica Bastionowa
Ulica Baśniowa
Ulica Batalionów Chłopskich
Ulica Bazyliowa
Ulica Bażancia
Ulica Bednarska
Ulica Begoniowa
Ulica Belwederska
Ulica Bełchatowska
Ulica Benedykta Dybowskiego
Ulica Benedykta Tadeusza Dybowskiego
Ulica Berberysowa
Ulica Berdychowo
Ulica Berestecka
Plac Bernardyński
Ulica Berylowa
Ulica Beskidzka
Ulica Beztroska
Ulica Będlewska
Ulica Będzińska
Ulica Biała
Ulica Białczańska
Ulica Białoborska
Ulica Białobrzeska
Ulica Białogardzka
Ulica Białoruska
Ulica Białostocka
Ulica Białośliwska
Ulica Bibianny Moraczewskiej
Ulica Biebrzańska
Ulica Biecka
Ulica Bielicowa
Ulica Bielniki
Ulica Bielska
Ulica Biesiadna
Ulica Bieszczady
Ulica Biskupińska
Skwer Bitwy nad Bzurą
Ulica Bitwy pod Siekierkami
Ulica Bitwy pod Studziankami
Ulica Biwakowa
Ulica Blacharska
Ulica Bliźniąt
Ulica Bluszczowa
Ulica Bł. Marii Karłowskiej
Ulica Bł. Marii Sancji Szymkowiak
Ulica Bł. Marka z Aviano
Rondo Bł. Natalii Tułasiewicz
Ulica Bławatkowa
Ulica Błażeja
Ulica Błażeja Winklera
Ulica Błękitna
Ulica Błogosławionej Poznańskiej Piątki
Ulica Błońska
Ulica Błotna
Ulica Bnińska
Ulica Bobolicka
Ulica Bobrownicka
Ulica Bobrzańska
Ulica Bocheńska
Ulica Bociania
Ulica Boczna
Ulica Boczowska
Ulica Bodawska
Skwer Bogdana Jańskiego
Ulica Bogdanowska
Ulica Bogumiła
Ulica Bogumiła Krygowskiego
Ulica Bogusława
Ulica Bogusza
Skwer Bohaterów Akcji Bollwerk
Osiedle Bohaterów II Wojny Światowej
Ulica Bohaterów Westerplatte
Ulica Bohdana Arcta
Skwer Bohdana Smolenia
Ulica Bohdana Winiarskiego
Ulica Bojanowska
Ulica Bojerowa
Osiedle Bolesława Chrobrego
Ulica Bolesława Czerwińskiego
Ulica Bolesława Kontryma
Ulica Bolesława Krysiewicza
Ulica Bolesława Krzywoustego
Ulica Bolesława Leśmiana
Ulica Bolesława Limanowskiego
Ulica Bolesława Prusa
Osiedle Bolesława Śmiałego
Ulica Bolesławy
Ulica Bolka
Ulica Bolkowicka
Ulica Bonin
Ulica Boranta
Ulica Borecka
Ulica Borowa
Ulica Borowikowa
Ulica Borówki
Ulica Borówkowa
Ulica Borsucza
Ulica Boruty
Ulica Bosa
Ulica Bosmańska
Ulica Botaniczna
Ulica Bożeny
Ulica Bożydara
